version	threads	time
CASLL	32	0.108701222
CASLL	64	0.131005615
CASLL	64	0.112528534
CASLL	64	0.16087028
CASLL	64	8.7273361e-2
CASLL	64	0.133090128
CASLL	64	0.160270934
CASLL	64	0.133144392
CASLL	64	0.154071168
CASLL	64	0.134703867
CASLL	64	0.186635826
CASLL	64	0.152227664
CASLL	64	0.125909214
CASLL	64	0.119144322
CASLL	64	0.161631441
CASLL	64	0.134733688
CASLL	64	0.10201406
CASLL	64	0.14219521
CASLL	64	0.137448834
CASLL	64	0.108018281
CASLL	64	0.127312252
CASLL	64	0.161663217
CASLL	64	8.8181181e-2
CASLL	64	0.160388261
CASLL	64	0.124239257
CASLL	64	0.14198402
CASLL	64	0.120684731
CASLL	64	0.113775136
CASLL	64	0.109425719
CASLL	64	0.135683564
CASLL	64	0.118116744
OTAFairLL	2	2.549085129
OTAFairLL	2	2.576057191
OTAFairLL	2	2.547119407
OTAFairLL	2	2.568311637
OTAFairLL	2	2.575254475
OTAFairLL	2	2.541064831
OTAFairLL	2	2.56314826
OTAFairLL	2	2.607017888
OTAFairLL	2	2.322240746
OTAFairLL	2	2.552908523
OTAFairLL	2	2.533151595
OTAFairLL	2	2.554810201
OTAFairLL	2	2.536553595
OTAFairLL	2	2.548282406
OTAFairLL	2	2.555669621
OTAFairLL	2	2.61405556
OTAFairLL	2	2.55032292
OTAFairLL	2	2.610091365
OTAFairLL	2	2.595526167
OTAFairLL	2	2.569967407
OTAFairLL	2	2.610964474
OTAFairLL	2	2.560102141
OTAFairLL	2	2.582149393
OTAFairLL	2	2.556329581
OTAFairLL	2	2.566644599
OTAFairLL	2	2.503510328
OTAFairLL	2	2.57160314
OTAFairLL	2	2.579664497
OTAFairLL	2	2.564303918
OTAFairLL	2	2.554830233
OTAFairLL	4	2.458721633
OTAFairLL	4	2.44393498
OTAFairLL	4	2.453399375
OTAFairLL	4	2.43802413
OTAFairLL	4	2.397410821
OTAFairLL	4	2.479840043
OTAFairLL	4	2.495835165
OTAFairLL	4	2.485453171
OTAFairLL	4	2.480903808
OTAFairLL	4	2.472999374
OTAFairLL	4	2.466977554
OTAFairLL	4	2.511974989
OTAFairLL	4	2.456697732
OTAFairLL	4	2.496203275
OTAFairLL	4	2.470863527
OTAFairLL	4	2.520423525
OTAFairLL	4	2.484349801
OTAFairLL	4	2.500724283
OTAFairLL	4	2.474733856
OTAFairLL	4	2.484154744
OTAFairLL	4	2.492396492
OTAFairLL	4	2.496058079
OTAFairLL	4	2.49507693
OTAFairLL	4	2.485441919
OTAFairLL	4	2.493000725
OTAFairLL	4	2.476109515
OTAFairLL	4	2.399176095
OTAFairLL	4	2.496079585
OTAFairLL	4	2.463319868
OTAFairLL	4	2.512673077
OTAFairLL	8	2.54473763
OTAFairLL	8	2.597842377
OTAFairLL	8	2.636984695
OTAFairLL	8	2.659367308
OTAFairLL	8	2.57378345
OTAFairLL	8	2.60128984
OTAFairLL	8	2.728973151
OTAFairLL	8	2.602143395
OTAFairLL	8	2.681185281
OTAFairLL	8	2.574358351
OTAFairLL	8	2.605080485
OTAFairLL	8	2.583550938
OTAFairLL	8	2.623381576
OTAFairLL	8	2.605676408
OTAFairLL	8	2.609260754
OTAFairLL	8	2.691093562
OTAFairLL	8	2.640833999
OTAFairLL	8	2.610412026
OTAFairLL	8	2.53283673
OTAFairLL	8	2.587755648
OTAFairLL	8	2.546939461
OTAFairLL	8	2.623422148
OTAFairLL	8	2.545636639
OTAFairLL	8	2.435972345
OTAFairLL	8	2.504161952
OTAFairLL	8	2.584098948
OTAFairLL	8	2.623361037
OTAFairLL	8	2.589532174
OTAFairLL	8	2.563225455
OTAFairLL	8	2.649511808
OTAFairLL	16	2.875518757
OTAFairLL	16	2.894246627
OTAFairLL	16	2.877571004
OTAFairLL	16	2.912306708
OTAFairLL	16	2.727230827
OTAFairLL	16	2.871256354
OTAFairLL	16	2.885204605
OTAFairLL	16	2.864643985
OTAFairLL	16	2.838634005
OTAFairLL	16	2.863392983
OTAFairLL	16	2.850699154
OTAFairLL	16	2.822838826
OTAFairLL	16	2.840911129
OTAFairLL	16	2.883258925
OTAFairLL	16	2.870064011
OTAFairLL	16	2.855286646
OTAFairLL	16	2.902162295
OTAFairLL	16	2.918453669
OTAFairLL	16	2.862602975
OTAFairLL	16	2.839424981
OTAFairLL	16	2.92888748
OTAFairLL	16	2.846348264
OTAFairLL	16	2.908300461
OTAFairLL	16	2.886226321
OTAFairLL	16	2.864338926
OTAFairLL	16	2.944435779
OTAFairLL	16	2.942176251
OTAFairLL	16	2.918340247
OTAFairLL	16	2.859642902
OTAFairLL	16	2.787339998
OTAFairLL	32	3.18228642
OTAFairLL	32	3.174386874
OTAFairLL	32	3.254159611
OTAFairLL	32	3.22202955
OTAFairLL	32	3.293736039
OTAFairLL	32	3.219298268
OTAFairLL	32	3.182088916
OTAFairLL	32	3.186137682
OTAFairLL	32	3.251691336
OTAFairLL	32	3.179779523
OTAFairLL	32	3.168073687
OTAFairLL	32	3.146146206
OTAFairLL	32	3.225299063
OTAFairLL	32	3.183934371
OTAFairLL	32	3.16373991
OTAFairLL	32	3.233255802
OTAFairLL	32	3.23883569
OTAFairLL	32	3.23891244
OTAFairLL	32	3.30126795
OTAFairLL	32	3.185174614
OTAFairLL	32	3.240210371
OTAFairLL	32	3.287152994
OTAFairLL	32	3.310271346
OTAFairLL	32	3.219262572
OTAFairLL	32	3.305275649
OTAFairLL	32	3.150552324
OTAFairLL	32	3.224291997
OTAFairLL	32	3.226616053
OTAFairLL	32	3.247956408
OTAFairLL	32	3.255869152
OTAFairLL	64	4.041450216
OTAFairLL	64	4.031124931
OTAFairLL	64	3.920193504
OTAFairLL	64	3.977764995
OTAFairLL	64	3.978826317
OTAFairLL	64	3.985942702
OTAFairLL	64	4.053406345
OTAFairLL	64	3.879319139
OTAFairLL	64	3.842643625
OTAFairLL	64	3.894959346
OTAFairLL	64	3.956084875
OTAFairLL	64	3.940142059
OTAFairLL	64	3.945044381
OTAFairLL	64	4.065459757
OTAFairLL	64	3.787022694
OTAFairLL	64	3.89532159
OTAFairLL	64	4.012493356
OTAFairLL	64	4.075398348
OTAFairLL	64	3.884519661
OTAFairLL	64	3.858172854
OTAFairLL	64	3.97054056
OTAFairLL	64	4.104449055
OTAFairLL	64	4.054424148
OTAFairLL	64	4.064767519
OTAFairLL	64	4.099929022
OTAFairLL	64	3.905410747
OTAFairLL	64	3.850520671
OTAFairLL	64	4.549013642
OTAFairLL	64	4.003273873
OTAFairLL	64	3.836492732
OTATOLL	2	2.642929708
OTATOLL	2	2.622566101
OTATOLL	2	2.662287722
OTATOLL	2	2.60369646
OTATOLL	2	2.662827916
OTATOLL	2	2.616347268
OTATOLL	2	2.478547908
OTATOLL	2	2.561346709
OTATOLL	2	2.60487902
OTATOLL	2	2.652284596
OTATOLL	2	2.612396273
OTATOLL	2	2.638509403
OTATOLL	2	2.625884503
OTATOLL	2	2.601402712
OTATOLL	2	2.648054461
OTATOLL	2	2.541826879
OTATOLL	2	2.616449927
OTATOLL	2	2.628745331
OTATOLL	2	2.565920513
OTATOLL	2	2.619865127
OTATOLL	2	2.597498647
OTATOLL	2	2.599615914
OTATOLL	2	2.358894179
OTATOLL	2	2.650308608
OTATOLL	2	2.587913988
OTATOLL	2	2.5328401
OTATOLL	2	2.641848825
OTATOLL	2	2.671759934
OTATOLL	2	2.612840157
OTATOLL	2	2.50843457
OTATOLL	4	2.498983373
OTATOLL	4	2.379678206
OTATOLL	4	2.459479785
OTATOLL	4	2.536400003
OTATOLL	4	2.508327508
OTATOLL	4	2.470950476
OTATOLL	4	2.521516554
OTATOLL	4	2.504871731
OTATOLL	4	2.439865116
OTATOLL	4	2.508603715
OTATOLL	4	2.503119645
OTATOLL	4	2.478347957
OTATOLL	4	2.307245264
OTATOLL	4	2.319966468
OTATOLL	4	2.48661317
OTATOLL	4	2.499458545
OTATOLL	4	2.465759233
OTATOLL	4	2.568660586
OTATOLL	4	2.515466378
OTATOLL	4	2.510632496
OTATOLL	4	2.494723413
OTATOLL	4	2.463500194
OTATOLL	4	2.492482463
OTATOLL	4	2.495668385
OTATOLL	4	2.516376152
OTATOLL	4	2.506541198
OTATOLL	4	2.531698598
OTATOLL	4	2.461243599
OTATOLL	4	2.508992358
OTATOLL	4	2.516131231
OTATOLL	8	2.593858561
OTATOLL	8	2.595329552
OTATOLL	8	2.580890481
OTATOLL	8	2.575302283
OTATOLL	8	2.586621915
OTATOLL	8	2.618611183
OTATOLL	8	2.630162537
OTATOLL	8	2.555733568
OTATOLL	8	2.557794615
OTATOLL	8	2.573385937
OTATOLL	8	2.599374895
OTATOLL	8	2.528729728
OTATOLL	8	2.556665341
OTATOLL	8	2.583501988
OTATOLL	8	2.589715931
OTATOLL	8	2.598592713
OTATOLL	8	2.594620208
OTATOLL	8	2.559235783
OTATOLL	8	2.606534788
OTATOLL	8	2.594248182
OTATOLL	8	2.58797802
OTATOLL	8	2.574396416
OTATOLL	8	2.592368502
OTATOLL	8	2.591518369
OTATOLL	8	2.525259285
OTATOLL	8	2.534132645
OTATOLL	8	2.542195958
OTATOLL	8	2.547786601
OTATOLL	8	2.522469829
OTATOLL	8	2.51630575
OTATOLL	16	2.769259337
OTATOLL	16	2.703161578
OTATOLL	16	2.757755402
OTATOLL	16	2.700904494
OTATOLL	16	2.715838784
OTATOLL	16	2.704087973
OTATOLL	16	2.698954906
OTATOLL	16	2.724465267
OTATOLL	16	2.780813133
OTATOLL	16	2.688997735
OTATOLL	16	2.78259064
OTATOLL	16	2.679097762
OTATOLL	16	2.722299113
OTATOLL	16	2.745262983
OTATOLL	16	2.730172747
OTATOLL	16	2.750230813
OTATOLL	16	2.674363607
OTATOLL	16	2.768703007
OTATOLL	16	2.768658031
OTATOLL	16	2.756178814
OTATOLL	16	2.76746276
OTATOLL	16	2.780935347
OTATOLL	16	2.719987276
OTATOLL	16	2.735501845
OTATOLL	16	2.72777487
OTATOLL	16	2.714930961
OTATOLL	16	2.70573104
OTATOLL	16	2.749175355
OTATOLL	16	2.731312285
OTATOLL	16	2.766271887
OTATOLL	32	3.124935836
OTATOLL	32	3.20287631
OTATOLL	32	3.136158673
OTATOLL	32	3.140717324
OTATOLL	32	3.210944024
OTATOLL	32	3.130022459
OTATOLL	32	3.117998374
OTATOLL	32	3.068430066
OTATOLL	32	3.204274948
OTATOLL	32	3.149859558
OTATOLL	32	3.193324895
OTATOLL	32	3.13972933
OTATOLL	32	3.119700106
OTATOLL	32	3.164025843
OTATOLL	32	3.117196636
OTATOLL	32	3.092887413
OTATOLL	32	3.102750232
OTATOLL	32	3.16974701
OTATOLL	32	3.132258029
OTATOLL	32	3.106936859
OTATOLL	32	3.102537087
OTATOLL	32	3.076382405
OTATOLL	32	3.083613183
OTATOLL	32	3.201927912
OTATOLL	32	3.089881879
OTATOLL	32	3.135359867
OTATOLL	32	3.091488773
OTATOLL	32	3.198304944
OTATOLL	32	3.07105037
OTATOLL	32	3.106783842
OTATOLL	64	7.063544274
OTATOLL	64	7.212687708
OTATOLL	64	6.951774936
OTATOLL	64	6.904775116
OTATOLL	64	7.352382877
OTATOLL	64	6.886938444
OTATOLL	64	7.019105606
OTATOLL	64	6.809309373
OTATOLL	64	7.240257645
OTATOLL	64	6.90388147
OTATOLL	64	6.957401749
OTATOLL	64	6.895856775
OTATOLL	64	7.019335857
OTATOLL	64	6.775929284
OTATOLL	64	6.955389096
OTATOLL	64	6.874827334
OTATOLL	64	6.958965131
OTATOLL	64	7.132064829
OTATOLL	64	7.005780647
OTATOLL	64	6.941788912
OTATOLL	64	6.962442903
OTATOLL	64	7.108334417
OTATOLL	64	6.772502836
OTATOLL	64	7.027396719
OTATOLL	64	6.785577487
OTATOLL	64	7.294990296
OTATOLL	64	7.03937485
OTATOLL	64	7.175467586
OTATOLL	64	6.86133763
OTATOLL	64	7.006434252
STM	2	8.293739757
STM	2	8.380182056
STM	2	8.247410657
STM	2	8.298144904
STM	2	8.284935324
STM	2	8.299602693
STM	2	8.326752212
STM	2	8.37047909
STM	2	8.309575505
STM	2	8.334628778
STM	2	8.27396278
STM	2	8.26394548
STM	2	8.295333445
STM	2	8.387876759
STM	2	8.353409931
STM	2	8.317351363
STM	2	8.27522649
STM	2	8.33490987
STM	2	8.260659824
STM	2	8.357762279
STM	2	8.290895538
STM	2	8.414875705
STM	2	8.303630919
STM	2	8.369237369
STM	2	8.308118684
STM	2	8.334200526
STM	2	8.34015977
STM	2	8.343127171
STM	2	8.257644999
STM	2	8.315745441
STM	4	5.65675905
STM	4	5.738588923
STM	4	5.627281073
STM	4	5.728025561
STM	4	5.750107034
STM	4	5.775324564
STM	4	5.744872284
STM	4	5.636860352
STM	4	5.789987045
STM	4	5.795439339
STM	4	5.670018981
STM	4	5.724043279
STM	4	5.587496388
STM	4	5.821554423
STM	4	5.784271742
STM	4	5.695381703
STM	4	5.794769106
STM	4	5.635636236
STM	4	5.74265333
STM	4	5.746355004
STM	4	5.788925232
STM	4	5.672147001
STM	4	5.754957534
STM	4	5.712479701
STM	4	5.716509402
STM	4	5.765572224
STM	4	5.715963342
STM	4	5.682146213
STM	4	5.74127229
STM	4	5.751359009
STM	8	3.986028176
STM	8	3.904195371
STM	8	4.02253992
STM	8	3.760536006
STM	8	4.151164288
STM	8	4.142371591
STM	8	3.889298723
STM	8	4.004633829
STM	8	3.978044547
STM	8	4.008475806
STM	8	3.973596378
STM	8	3.879059968
STM	8	3.978191694
STM	8	3.946055279
STM	8	4.035813539
STM	8	4.025766417
STM	8	3.963659251
STM	8	4.073036089
STM	8	4.098293218
STM	8	3.984788906
STM	8	3.95974101
STM	8	3.966007262
STM	8	3.882086032
STM	8	3.934103057
STM	8	4.038680233
STM	8	3.945497974
STM	8	3.990459233
STM	8	3.971860912
STM	8	3.928457172
STM	8	3.913161124
STM	16	2.850542145
STM	16	2.794306229
STM	16	2.802505935
STM	16	2.770731768
STM	16	2.882097302
STM	16	2.885424018
STM	16	2.931879732
STM	16	2.746040254
STM	16	2.737861079
STM	16	2.770289347
STM	16	2.924336081
STM	16	2.85531443
STM	16	2.804300064
STM	16	2.77090678
STM	16	2.785214836
STM	16	2.782382361
STM	16	2.799291169
STM	16	2.977574286
STM	16	2.937343269
STM	16	2.794148326
STM	16	2.643525591
STM	16	3.006198706
STM	16	2.877033654
STM	16	2.721822448
STM	16	2.810113139
STM	16	2.817272544
STM	16	2.748909882
STM	16	2.677990463
STM	16	2.86260485
STM	16	2.89990073
STM	32	2.492645225
STM	32	2.351910732
STM	32	2.50140468
STM	32	2.32268892
STM	32	2.395334515
STM	32	2.426287881
STM	32	2.436055861
STM	32	2.415391603
STM	32	2.399564161
STM	32	2.480017394
STM	32	2.318746725
STM	32	2.398567369
STM	32	2.411961738
STM	32	2.367910743
STM	32	2.546621126
STM	32	2.506345623
STM	32	2.368841049
STM	32	2.530840125
STM	32	2.520720163
STM	32	2.499598819
STM	32	2.347089072
STM	32	2.303994782
STM	32	2.46209566
STM	32	2.554731859
STM	32	2.450011445
STM	32	2.465243941
STM	32	2.502039225
STM	32	2.559245046
STM	32	2.34450885
STM	32	2.343949101
STM	64	2.925378825
STM	64	2.717929138
STM	64	2.765688651
STM	64	2.816964559
STM	64	2.723502671
STM	64	2.683743896
STM	64	2.763717554
STM	64	2.804939007
STM	64	2.526528349
STM	64	2.829382668
STM	64	2.705954917
STM	64	2.819643042
STM	64	2.576979055
STM	64	2.588857948
STM	64	2.930182886
STM	64	2.677698611
STM	64	2.73229879
STM	64	2.577795947
STM	64	2.725412171
STM	64	2.682147757
STM	64	2.770697057
STM	64	2.71894793
STM	64	2.614570698
STM	64	2.543227406
STM	64	2.829617712
STM	64	2.716198289
STM	64	2.551239394
STM	64	2.768609368
STM	64	2.603653409
STM	64	2.628397246
